record_type,entity_type,id,tipo_alerta,fecha,severidad,descripcion,resuelta,nombre,codigo,ciudad,tipo,riesgo,nivel_riesgo,edad,genero,fecha_registro,email,telefono,categoria,saldo,estado,fecha_apertura,limite_credito,ip_address,user_agent,ultima_conexion,numero,fecha_expiracion,limite,monto,fraudulenta,canal,razones_sospecha,latitud,longitud,pais,direccion,start_id,end_id,distancia_km,es_anomala,cambio_pais,fecha_destino,tipo_destino,es_sospechosa,frecuencia_cliente,es_comercio_habitual,coincidencia_categoria,score_riesgo,regla_activada,prioridad,fecha_origen,tipo_operacion,es_inusual,fecha_asociacion,canal_apertura,verificada,fecha_asignacion,tipo_relacion,es_principal,fecha_emision,estado_asignacion,fecha_uso,primera_vez,veces_usado,dispositivo_nuevo,coincidencia_usuario,metodo_autenticacion,intento_fallido,tarjeta_nueva
node,Ubicacion,UBI-00018,,,,,,,,Quetzaltenango,,,,,,,,,,,,,,,,,,,,,,,,15.073100,-91.717500,Guatemala,"Avenida 117, zona 6, Quetzaltenango",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-00019,,,,,,,,Antigua Guatemala,,,,,,,,,,,,,,,,,,,,,,,,14.792600,-90.927500,Guatemala,"Avenida 118, zona 7, Antigua Guatemala",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-00020,,,,,,,,San Salvador,,,,,,,,,,,,,,,,,,,,,,,,13.939900,-89.427200,El Salvador,"Avenida 119, zona 8, San Salvador",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-00021,,,,,,,,Ciudad de Mexico,,,,,,,,,,,,,,,,,,,,,,,,19.692600,-99.353200,Mexico,"Avenida 120, zona 9, Ciudad de Mexico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-00022,,,,,,,,Bogota,,,,,,,,,,,,,,,,,,,,,,,,4.984000,-74.303100,Colombia,"Avenida 121, zona 10, Bogota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-00023,,,,,,,,Madrid,,,,,,,,,,,,,,,,,,,,,,,,40.702800,-3.945800,Espana,"Avenida 122, zona 11, Madrid",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-00024,,,,,,,,Miami,,,,,,,,,,,,,,,,,,,,,,,,26.060700,-80.444800,Estados Unidos,"Avenida 123, zona 12, Miami",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-00025,,,,,,,,Guatemala,,,,,,,,,,,,,,,,,,,,,,,,14.946900,-90.770900,Guatemala,"Avenida 124, zona 1, Guatemala",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-00026,,,,,,,,Quetzaltenango,,,,,,,,,,,,,,,,,,,,,,,,15.177100,-91.805500,Guatemala,"Avenida 125, zona 2, Quetzaltenango",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-00027,,,,,,,,Antigua Guatemala,,,,,,,,,,,,,,,,,,,,,,,,14.896600,-91.015500,Guatemala,"Avenida 126, zona 3, Antigua Guatemala",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-00028,,,,,,,,San Salvador,,,,,,,,,,,,,,,,,,,,,,,,14.043900,-89.515200,El Salvador,"Avenida 127, zona 4, San Salvador",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-00029,,,,,,,,Ciudad de Mexico,,,,,,,,,,,,,,,,,,,,,,,,19.796600,-99.441200,Mexico,"Avenida 128, zona 5, Ciudad de Mexico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-00030,,,,,,,,Bogota,,,,,,,,,,,,,,,,,,,,,,,,5.088000,-74.391100,Colombia,"Avenida 129, zona 6, Bogota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-00031,,,,,,,,Madrid,,,,,,,,,,,,,,,,,,,,,,,,40.806800,-4.033800,Espana,"Avenida 130, zona 7, Madrid",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-00032,,,,,,,,Miami,,,,,,,,,,,,,,,,,,,,,,,,26.164700,-80.532800,Estados Unidos,"Avenida 131, zona 8, Miami",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-00033,,,,,,,,Guatemala,,,,,,,,,,,,,,,,,,,,,,,,15.050900,-90.858900,Guatemala,"Avenida 132, zona 9, Guatemala",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-00034,,,,,,,,Quetzaltenango,,,,,,,,,,,,,,,,,,,,,,,,15.281100,-91.893500,Guatemala,"Avenida 133, zona 10, Quetzaltenango",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-00035,,,,,,,,Antigua Guatemala,,,,,,,,,,,,,,,,,,,,,,,,15.000600,-91.103500,Guatemala,"Avenida 134, zona 11, Antigua Guatemala",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-00036,,,,,,,,San Salvador,,,,,,,,,,,,,,,,,,,,,,,,14.147900,-89.603200,El Salvador,"Avenida 135, zona 12, San Salvador",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-00037,,,,,,,,Ciudad de Mexico,,,,,,,,,,,,,,,,,,,,,,,,19.900600,-99.529200,Mexico,"Avenida 136, zona 1, Ciudad de Mexico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-00038,,,,,,,,Bogota,,,,,,,,,,,,,,,,,,,,,,,,5.192000,-74.479100,Colombia,"Avenida 137, zona 2, Bogota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-00039,,,,,,,,Madrid,,,,,,,,,,,,,,,,,,,,,,,,40.910800,-4.121800,Espana,"Avenida 138, zona 3, Madrid",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-00040,,,,,,,,Miami,,,,,,,,,,,,,,,,,,,,,,,,26.268700,-80.620800,Estados Unidos,"Avenida 139, zona 4, Miami",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-00001,,,,,,Comercio 1-00,,Quetzaltenango,,True,,,,,,,Retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-00002,,,,,,Comercio 1-01,,Antigua Guatemala,,True,,,,,,,Apuestas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-00003,,,,,,Comercio 1-02,,San Salvador,,True,,,,,,,Cripto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-00004,,,,,,Comercio 1-03,,Ciudad de Mexico,,True,,,,,,,Viajes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-00005,,,,,,Comercio 1-04,,Bogota,,True,,,,,,,Electronica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-00006,,,,,,Comercio 1-05,,Madrid,,True,,,,,,,Alimentos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-00007,,,,,,Comercio 1-06,,Miami,,True,,,,,,,Gaming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-00008,,,,,,Comercio 1-07,,Guatemala,,False,,,,,,,Retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-00009,,,,,,Comercio 1-08,,Quetzaltenango,,False,,,,,,,Apuestas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-00010,,,,,,Comercio 1-09,,Antigua Guatemala,,False,,,,,,,Cripto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-00011,,,,,,Comercio 1-10,,San Salvador,,False,,,,,,,Viajes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-00012,,,,,,Comercio 1-11,,Ciudad de Mexico,,False,,,,,,,Electronica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-00013,,,,,,Comercio 1-12,,Bogota,,True,,,,,,,Alimentos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-00014,,,,,,Comercio 1-13,,Madrid,,False,,,,,,,Gaming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-00015,,,,,,Comercio 1-14,,Miami,,False,,,,,,,Retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-00016,,,,,,Comercio 1-15,,Guatemala,,False,,,,,,,Apuestas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-00017,,,,,,Comercio 1-16,,Quetzaltenango,,False,,,,,,,Cripto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-00018,,,,,,Comercio 1-17,,Antigua Guatemala,,False,,,,,,,Viajes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-00019,,,,,,Comercio 1-18,,San Salvador,,True,,,,,,,Electronica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-00020,,,,,,Comercio 1-19,,Ciudad de Mexico,,False,,,,,,,Alimentos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-00021,,,,,,Comercio 1-20,,Bogota,,False,,,,,,,Gaming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-00022,,,,,,Comercio 1-21,,Madrid,,False,,,,,,,Retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-00023,,,,,,Comercio 1-22,,Miami,,False,,,,,,,Apuestas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-00024,,,,,,Comercio 1-23,,Guatemala,,False,,,,,,,Cripto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-00025,,,,,,Comercio 1-24,,Quetzaltenango,,False,,,,,,,Viajes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-00001,,,,,,,,,Movil,,,,,,,,,,,,,10.1.0.1,FraudLabBrowser/1.0,2026-05-02T08:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,LOCALIZADO_EN,,,2026-05-02T08:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIS-00001,UBI-00001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-00002,,,,,,,,,Laptop,,,,,,,,,,,,,10.1.0.2,FraudLabBrowser/1.1,2026-05-02T08:07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,LOCALIZADO_EN,,,2026-05-02T08:07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIS-00002,UBI-00002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-00003,,,,,,,,,Tablet,,,,,,,,,,,,,10.1.0.3,FraudLabBrowser/1.2,2026-05-02T08:14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,LOCALIZADO_EN,,,2026-05-02T08:14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIS-00003,UBI-00003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-00004,,,,,,,,,Movil,,,,,,,,,,,,,10.1.0.4,FraudLabBrowser/1.3,2026-05-02T08:21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,LOCALIZADO_EN,,,2026-05-02T08:21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIS-00004,UBI-00004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-00005,,,,,,,,,Laptop,,,,,,,,,,,,,10.1.0.5,FraudLabBrowser/1.4,2026-05-02T08:28:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,LOCALIZADO_EN,,,2026-05-02T08:28:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIS-00005,UBI-00005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-00006,,,,,,,,,Tablet,,,,,,,,,,,,,10.1.0.6,FraudLabBrowser/1.5,2026-05-02T08:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,LOCALIZADO_EN,,,2026-05-02T08:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIS-00006,UBI-00006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-00007,,,,,,,,,Movil,,,,,,,,,,,,,10.1.0.7,FraudLabBrowser/1.6,2026-05-02T08:42:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,LOCALIZADO_EN,,,2026-05-02T08:42:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIS-00007,UBI-00007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-00008,,,,,,,,,Laptop,,,,,,,,,,,,,10.1.0.8,FraudLabBrowser/1.7,2026-05-02T08:49:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,LOCALIZADO_EN,,,2026-05-02T08:49:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIS-00008,UBI-00008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-00009,,,,,,,,,Tablet,,,,,,,,,,,,,10.1.0.9,FraudLabBrowser/1.8,2026-05-02T08:56:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,LOCALIZADO_EN,,,2026-05-02T08:56:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIS-00009,UBI-00009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-00010,,,,,,,,,Movil,,,,,,,,,,,,,10.1.0.10,FraudLabBrowser/1.9,2026-05-02T09:03:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,LOCALIZADO_EN,,,2026-05-02T09:03:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIS-00010,UBI-00010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-00011,,,,,,,,,Laptop,,,,,,,,,,,,,10.1.0.11,FraudLabBrowser/1.0,2026-05-02T09:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,LOCALIZADO_EN,,,2026-05-02T09:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIS-00011,UBI-00011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-00012,,,,,,,,,Tablet,,,,,,,,,,,,,10.1.0.12,FraudLabBrowser/1.1,2026-05-02T09:17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,LOCALIZADO_EN,,,2026-05-02T09:17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIS-00012,UBI-00012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-00013,,,,,,,,,Movil,,,,,,,,,,,,,10.1.0.13,FraudLabBrowser/1.2,2026-05-02T09:24:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,LOCALIZADO_EN,,,2026-05-02T09:24:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIS-00013,UBI-00013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-00014,,,,,,,,,Laptop,,,,,,,,,,,,,10.1.0.14,FraudLabBrowser/1.3,2026-05-02T09:31:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,LOCALIZADO_EN,,,2026-05-02T09:31:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIS-00014,UBI-00014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-00015,,,,,,,,,Tablet,,,,,,,,,,,,,10.1.0.15,FraudLabBrowser/1.4,2026-05-02T09:38:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,LOCALIZADO_EN,,,2026-05-02T09:38:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIS-00015,UBI-00015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-00016,,,,,,,,,Movil,,,,,,,,,,,,,10.1.0.16,FraudLabBrowser/1.5,2026-05-02T09:45:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,LOCALIZADO_EN,,,2026-05-02T09:45:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIS-00016,UBI-00016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-00017,,,,,,,,,Laptop,,,,,,,,,,,,,10.1.0.17,FraudLabBrowser/1.6,2026-05-02T09:52:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,LOCALIZADO_EN,,,2026-05-02T09:52:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIS-00017,UBI-00017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-00018,,,,,,,,,Tablet,,,,,,,,,,,,,10.1.0.18,FraudLabBrowser/1.7,2026-05-02T09:59:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,LOCALIZADO_EN,,,2026-05-02T09:59:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIS-00018,UBI-00018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-00019,,,,,,,,,Movil,,,,,,,,,,,,,10.1.0.19,FraudLabBrowser/1.8,2026-05-02T10:06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,LOCALIZADO_EN,,,2026-05-02T10:06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIS-00019,UBI-00019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-00020,,,,,,,,,Laptop,,,,,,,,,,,,,10.1.0.20,FraudLabBrowser/1.9,2026-05-02T10:13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,LOCALIZADO_EN,,,2026-05-02T10:13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIS-00020,UBI-00020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-00021,,,,,,,,,Tablet,,,,,,,,,,,,,10.1.0.21,FraudLabBrowser/1.0,2026-05-02T10:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,LOCALIZADO_EN,,,2026-05-02T10:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIS-00021,UBI-00021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-00022,,,,,,,,,Movil,,,,,,,,,,,,,10.1.0.22,FraudLabBrowser/1.1,2026-05-02T10:27:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,LOCALIZADO_EN,,,2026-05-02T10:27:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIS-00022,UBI-00022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-00023,,,,,,,,,Laptop,,,,,,,,,,,,,10.1.0.23,FraudLabBrowser/1.2,2026-05-02T10:34:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
