record_type,entity_type,id,tipo_alerta,fecha,severidad,descripcion,resuelta,nombre,codigo,ciudad,tipo,riesgo,nivel_riesgo,edad,genero,fecha_registro,email,telefono,categoria,saldo,estado,fecha_apertura,limite_credito,ip_address,user_agent,ultima_conexion,numero,fecha_expiracion,limite,monto,fraudulenta,canal,razones_sospecha,latitud,longitud,pais,direccion,start_id,end_id,distancia_km,es_anomala,cambio_pais,fecha_destino,tipo_destino,es_sospechosa,frecuencia_cliente,es_comercio_habitual,coincidencia_categoria,score_riesgo,regla_activada,prioridad,fecha_origen,tipo_operacion,es_inusual,fecha_asociacion,canal_apertura,verificada,fecha_asignacion,tipo_relacion,es_principal,fecha_emision,estado_asignacion,fecha_uso,primera_vez,veces_usado,dispositivo_nuevo,coincidencia_usuario,metodo_autenticacion,intento_fallido,tarjeta_nueva
node,Ubicacion,UBI-02013,,,,,,,,Ciudad de Mexico,,,,,,,,,,,,,,,,,,,,,,,,19.588600,-99.265200,Mexico,"Avenida 112, zona 1, Ciudad de Mexico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-02014,,,,,,,,Bogota,,,,,,,,,,,,,,,,,,,,,,,,4.880000,-74.215100,Colombia,"Avenida 113, zona 2, Bogota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-02015,,,,,,,,Madrid,,,,,,,,,,,,,,,,,,,,,,,,40.598800,-3.857800,Espana,"Avenida 114, zona 3, Madrid",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-02016,,,,,,,,Miami,,,,,,,,,,,,,,,,,,,,,,,,25.956700,-80.356800,Estados Unidos,"Avenida 115, zona 4, Miami",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-02017,,,,,,,,Guatemala,,,,,,,,,,,,,,,,,,,,,,,,14.842900,-90.682900,Guatemala,"Avenida 116, zona 5, Guatemala",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-02018,,,,,,,,Quetzaltenango,,,,,,,,,,,,,,,,,,,,,,,,15.073100,-91.717500,Guatemala,"Avenida 117, zona 6, Quetzaltenango",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-02019,,,,,,,,Antigua Guatemala,,,,,,,,,,,,,,,,,,,,,,,,14.792600,-90.927500,Guatemala,"Avenida 118, zona 7, Antigua Guatemala",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-02020,,,,,,,,San Salvador,,,,,,,,,,,,,,,,,,,,,,,,13.939900,-89.427200,El Salvador,"Avenida 119, zona 8, San Salvador",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-02021,,,,,,,,Ciudad de Mexico,,,,,,,,,,,,,,,,,,,,,,,,19.692600,-99.353200,Mexico,"Avenida 120, zona 9, Ciudad de Mexico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-02022,,,,,,,,Bogota,,,,,,,,,,,,,,,,,,,,,,,,4.984000,-74.303100,Colombia,"Avenida 121, zona 10, Bogota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-02023,,,,,,,,Madrid,,,,,,,,,,,,,,,,,,,,,,,,40.702800,-3.945800,Espana,"Avenida 122, zona 11, Madrid",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-02024,,,,,,,,Miami,,,,,,,,,,,,,,,,,,,,,,,,26.060700,-80.444800,Estados Unidos,"Avenida 123, zona 12, Miami",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-02025,,,,,,,,Guatemala,,,,,,,,,,,,,,,,,,,,,,,,14.946900,-90.770900,Guatemala,"Avenida 124, zona 1, Guatemala",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-02026,,,,,,,,Quetzaltenango,,,,,,,,,,,,,,,,,,,,,,,,15.177100,-91.805500,Guatemala,"Avenida 125, zona 2, Quetzaltenango",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-02027,,,,,,,,Antigua Guatemala,,,,,,,,,,,,,,,,,,,,,,,,14.896600,-91.015500,Guatemala,"Avenida 126, zona 3, Antigua Guatemala",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-02028,,,,,,,,San Salvador,,,,,,,,,,,,,,,,,,,,,,,,14.043900,-89.515200,El Salvador,"Avenida 127, zona 4, San Salvador",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-02029,,,,,,,,Ciudad de Mexico,,,,,,,,,,,,,,,,,,,,,,,,19.796600,-99.441200,Mexico,"Avenida 128, zona 5, Ciudad de Mexico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-02030,,,,,,,,Bogota,,,,,,,,,,,,,,,,,,,,,,,,5.088000,-74.391100,Colombia,"Avenida 129, zona 6, Bogota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-02031,,,,,,,,Madrid,,,,,,,,,,,,,,,,,,,,,,,,40.806800,-4.033800,Espana,"Avenida 130, zona 7, Madrid",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-02032,,,,,,,,Miami,,,,,,,,,,,,,,,,,,,,,,,,26.164700,-80.532800,Estados Unidos,"Avenida 131, zona 8, Miami",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-02033,,,,,,,,Guatemala,,,,,,,,,,,,,,,,,,,,,,,,15.050900,-90.858900,Guatemala,"Avenida 132, zona 9, Guatemala",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-02034,,,,,,,,Quetzaltenango,,,,,,,,,,,,,,,,,,,,,,,,15.281100,-91.893500,Guatemala,"Avenida 133, zona 10, Quetzaltenango",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-02035,,,,,,,,Antigua Guatemala,,,,,,,,,,,,,,,,,,,,,,,,15.000600,-91.103500,Guatemala,"Avenida 134, zona 11, Antigua Guatemala",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-02036,,,,,,,,San Salvador,,,,,,,,,,,,,,,,,,,,,,,,14.147900,-89.603200,El Salvador,"Avenida 135, zona 12, San Salvador",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-02037,,,,,,,,Ciudad de Mexico,,,,,,,,,,,,,,,,,,,,,,,,19.900600,-99.529200,Mexico,"Avenida 136, zona 1, Ciudad de Mexico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-02038,,,,,,,,Bogota,,,,,,,,,,,,,,,,,,,,,,,,5.192000,-74.479100,Colombia,"Avenida 137, zona 2, Bogota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-02039,,,,,,,,Madrid,,,,,,,,,,,,,,,,,,,,,,,,40.910800,-4.121800,Espana,"Avenida 138, zona 3, Madrid",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-02040,,,,,,,,Miami,,,,,,,,,,,,,,,,,,,,,,,,26.268700,-80.620800,Estados Unidos,"Avenida 139, zona 4, Miami",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-02001,,,,,,Comercio 3-00,,San Salvador,,True,,,,,,,Retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-02002,,,,,,Comercio 3-01,,Ciudad de Mexico,,True,,,,,,,Apuestas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-02003,,,,,,Comercio 3-02,,Bogota,,True,,,,,,,Cripto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-02004,,,,,,Comercio 3-03,,Madrid,,True,,,,,,,Viajes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-02005,,,,,,Comercio 3-04,,Miami,,True,,,,,,,Electronica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-02006,,,,,,Comercio 3-05,,Guatemala,,True,,,,,,,Alimentos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-02007,,,,,,Comercio 3-06,,Quetzaltenango,,True,,,,,,,Gaming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-02008,,,,,,Comercio 3-07,,Antigua Guatemala,,False,,,,,,,Retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-02009,,,,,,Comercio 3-08,,San Salvador,,False,,,,,,,Apuestas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-02010,,,,,,Comercio 3-09,,Ciudad de Mexico,,False,,,,,,,Cripto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-02011,,,,,,Comercio 3-10,,Bogota,,False,,,,,,,Viajes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-02012,,,,,,Comercio 3-11,,Madrid,,False,,,,,,,Electronica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-02013,,,,,,Comercio 3-12,,Miami,,True,,,,,,,Alimentos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-02014,,,,,,Comercio 3-13,,Guatemala,,False,,,,,,,Gaming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-02015,,,,,,Comercio 3-14,,Quetzaltenango,,False,,,,,,,Retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-02016,,,,,,Comercio 3-15,,Antigua Guatemala,,False,,,,,,,Apuestas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-02017,,,,,,Comercio 3-16,,San Salvador,,False,,,,,,,Cripto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-02018,,,,,,Comercio 3-17,,Ciudad de Mexico,,False,,,,,,,Viajes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-02019,,,,,,Comercio 3-18,,Bogota,,True,,,,,,,Electronica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-02020,,,,,,Comercio 3-19,,Madrid,,False,,,,,,,Alimentos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-02021,,,,,,Comercio 3-20,,Miami,,False,,,,,,,Gaming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-02022,,,,,,Comercio 3-21,,Guatemala,,False,,,,,,,Retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-02023,,,,,,Comercio 3-22,,Quetzaltenango,,False,,,,,,,Apuestas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-02024,,,,,,Comercio 3-23,,Antigua Guatemala,,False,,,,,,,Cripto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-02025,,,,,,Comercio 3-24,,San Salvador,,False,,,,,,,Viajes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-02001,,,,,,,,,Movil,,,,,,,,,,,,,10.3.0.1,FraudLabBrowser/3.0,2026-05-04T08:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,LOCALIZADO_EN,,,2026-05-04T08:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIS-02001,UBI-02001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-02002,,,,,,,,,Laptop,,,,,,,,,,,,,10.3.0.2,FraudLabBrowser/3.1,2026-05-04T08:07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,LOCALIZADO_EN,,,2026-05-04T08:07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIS-02002,UBI-02002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-02003,,,,,,,,,Tablet,,,,,,,,,,,,,10.3.0.3,FraudLabBrowser/3.2,2026-05-04T08:14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,LOCALIZADO_EN,,,2026-05-04T08:14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIS-02003,UBI-02003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-02004,,,,,,,,,Movil,,,,,,,,,,,,,10.3.0.4,FraudLabBrowser/3.3,2026-05-04T08:21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,LOCALIZADO_EN,,,2026-05-04T08:21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIS-02004,UBI-02004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-02005,,,,,,,,,Laptop,,,,,,,,,,,,,10.3.0.5,FraudLabBrowser/3.4,2026-05-04T08:28:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,LOCALIZADO_EN,,,2026-05-04T08:28:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIS-02005,UBI-02005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-02006,,,,,,,,,Tablet,,,,,,,,,,,,,10.3.0.6,FraudLabBrowser/3.5,2026-05-04T08:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,LOCALIZADO_EN,,,2026-05-04T08:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIS-02006,UBI-02006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-02007,,,,,,,,,Movil,,,,,,,,,,,,,10.3.0.7,FraudLabBrowser/3.6,2026-05-04T08:42:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,LOCALIZADO_EN,,,2026-05-04T08:42:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIS-02007,UBI-02007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-02008,,,,,,,,,Laptop,,,,,,,,,,,,,10.3.0.8,FraudLabBrowser/3.7,2026-05-04T08:49:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,LOCALIZADO_EN,,,2026-05-04T08:49:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIS-02008,UBI-02008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-02009,,,,,,,,,Tablet,,,,,,,,,,,,,10.3.0.9,FraudLabBrowser/3.8,2026-05-04T08:56:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,LOCALIZADO_EN,,,2026-05-04T08:56:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIS-02009,UBI-02009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-02010,,,,,,,,,Movil,,,,,,,,,,,,,10.3.0.10,FraudLabBrowser/3.9,2026-05-04T09:03:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,LOCALIZADO_EN,,,2026-05-04T09:03:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIS-02010,UBI-02010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-02011,,,,,,,,,Laptop,,,,,,,,,,,,,10.3.0.11,FraudLabBrowser/3.0,2026-05-04T09:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,LOCALIZADO_EN,,,2026-05-04T09:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIS-02011,UBI-02011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-02012,,,,,,,,,Tablet,,,,,,,,,,,,,10.3.0.12,FraudLabBrowser/3.1,2026-05-04T09:17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,LOCALIZADO_EN,,,2026-05-04T09:17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIS-02012,UBI-02012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-02013,,,,,,,,,Movil,,,,,,,,,,,,,10.3.0.13,FraudLabBrowser/3.2,2026-05-04T09:24:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,LOCALIZADO_EN,,,2026-05-04T09:24:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIS-02013,UBI-02013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-02014,,,,,,,,,Laptop,,,,,,,,,,,,,10.3.0.14,FraudLabBrowser/3.3,2026-05-04T09:31:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,LOCALIZADO_EN,,,2026-05-04T09:31:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIS-02014,UBI-02014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-02015,,,,,,,,,Tablet,,,,,,,,,,,,,10.3.0.15,FraudLabBrowser/3.4,2026-05-04T09:38:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,LOCALIZADO_EN,,,2026-05-04T09:38:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIS-02015,UBI-02015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-02016,,,,,,,,,Movil,,,,,,,,,,,,,10.3.0.16,FraudLabBrowser/3.5,2026-05-04T09:45:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,LOCALIZADO_EN,,,2026-05-04T09:45:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIS-02016,UBI-02016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-02017,,,,,,,,,Laptop,,,,,,,,,,,,,10.3.0.17,FraudLabBrowser/3.6,2026-05-04T09:52:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,LOCALIZADO_EN,,,2026-05-04T09:52:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIS-02017,UBI-02017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-02018,,,,,,,,,Tablet,,,,,,,,,,,,,10.3.0.18,FraudLabBrowser/3.7,2026-05-04T09:59:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,LOCALIZADO_EN,,,2026-05-04T09:59:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIS-02018,UBI-02018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-02019,,,,,,,,,Movil,,,,,,,,,,,,,10.3.0.19,FraudLabBrowser/3.8,2026-05-04T10:06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,LOCALIZADO_EN,,,2026-05-04T10:06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIS-02019,UBI-02019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-02020,,,,,,,,,Laptop,,,,,,,,,,,,,10.3.0.20,FraudLabBrowser/3.9,2026-05-04T10:13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,LOCALIZADO_EN,,,2026-05-04T10:13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIS-02020,UBI-02020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-02021,,,,,,,,,Tablet,,,,,,,,,,,,,10.3.0.21,FraudLabBrowser/3.0,2026-05-04T10:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,LOCALIZADO_EN,,,2026-05-04T10:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIS-02021,UBI-02021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-02022,,,,,,,,,Movil,,,,,,,,,,,,,10.3.0.22,FraudLabBrowser/3.1,2026-05-04T10:27:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,LOCALIZADO_EN,,,2026-05-04T10:27:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIS-02022,UBI-02022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-02023,,,,,,,,,Laptop,,,,,,,,,,,,,10.3.0.23,FraudLabBrowser/3.2,2026-05-04T10:34:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
