record_type,entity_type,id,tipo_alerta,fecha,severidad,descripcion,resuelta,nombre,codigo,ciudad,tipo,riesgo,nivel_riesgo,edad,genero,fecha_registro,email,telefono,categoria,saldo,estado,fecha_apertura,limite_credito,ip_address,user_agent,ultima_conexion,numero,fecha_expiracion,limite,monto,fraudulenta,canal,razones_sospecha,latitud,longitud,pais,direccion,start_id,end_id,distancia_km,es_anomala,cambio_pais,fecha_destino,tipo_destino,es_sospechosa,frecuencia_cliente,es_comercio_habitual,coincidencia_categoria,score_riesgo,regla_activada,prioridad,fecha_origen,tipo_operacion,es_inusual,fecha_asociacion,canal_apertura,verificada,fecha_asignacion,tipo_relacion,es_principal,fecha_emision,estado_asignacion,fecha_uso,primera_vez,veces_usado,dispositivo_nuevo,coincidencia_usuario,metodo_autenticacion,intento_fallido,tarjeta_nueva
node,Ubicacion,UBI-03006,,,,,,,,Bogota,,,,,,,,,,,,,,,,,,,,,,,,4.776000,-74.127100,Colombia,"Avenida 105, zona 6, Bogota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-03007,,,,,,,,Madrid,,,,,,,,,,,,,,,,,,,,,,,,40.494800,-3.769800,Espana,"Avenida 106, zona 7, Madrid",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-03008,,,,,,,,Miami,,,,,,,,,,,,,,,,,,,,,,,,25.852700,-80.268800,Estados Unidos,"Avenida 107, zona 8, Miami",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-03009,,,,,,,,Guatemala,,,,,,,,,,,,,,,,,,,,,,,,14.738900,-90.594900,Guatemala,"Avenida 108, zona 9, Guatemala",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-03010,,,,,,,,Quetzaltenango,,,,,,,,,,,,,,,,,,,,,,,,14.969100,-91.629500,Guatemala,"Avenida 109, zona 10, Quetzaltenango",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-03011,,,,,,,,Antigua Guatemala,,,,,,,,,,,,,,,,,,,,,,,,14.688600,-90.839500,Guatemala,"Avenida 110, zona 11, Antigua Guatemala",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-03012,,,,,,,,San Salvador,,,,,,,,,,,,,,,,,,,,,,,,13.835900,-89.339200,El Salvador,"Avenida 111, zona 12, San Salvador",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-03013,,,,,,,,Ciudad de Mexico,,,,,,,,,,,,,,,,,,,,,,,,19.588600,-99.265200,Mexico,"Avenida 112, zona 1, Ciudad de Mexico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-03014,,,,,,,,Bogota,,,,,,,,,,,,,,,,,,,,,,,,4.880000,-74.215100,Colombia,"Avenida 113, zona 2, Bogota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-03015,,,,,,,,Madrid,,,,,,,,,,,,,,,,,,,,,,,,40.598800,-3.857800,Espana,"Avenida 114, zona 3, Madrid",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-03016,,,,,,,,Miami,,,,,,,,,,,,,,,,,,,,,,,,25.956700,-80.356800,Estados Unidos,"Avenida 115, zona 4, Miami",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-03017,,,,,,,,Guatemala,,,,,,,,,,,,,,,,,,,,,,,,14.842900,-90.682900,Guatemala,"Avenida 116, zona 5, Guatemala",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-03018,,,,,,,,Quetzaltenango,,,,,,,,,,,,,,,,,,,,,,,,15.073100,-91.717500,Guatemala,"Avenida 117, zona 6, Quetzaltenango",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-03019,,,,,,,,Antigua Guatemala,,,,,,,,,,,,,,,,,,,,,,,,14.792600,-90.927500,Guatemala,"Avenida 118, zona 7, Antigua Guatemala",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-03020,,,,,,,,San Salvador,,,,,,,,,,,,,,,,,,,,,,,,13.939900,-89.427200,El Salvador,"Avenida 119, zona 8, San Salvador",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-03021,,,,,,,,Ciudad de Mexico,,,,,,,,,,,,,,,,,,,,,,,,19.692600,-99.353200,Mexico,"Avenida 120, zona 9, Ciudad de Mexico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-03022,,,,,,,,Bogota,,,,,,,,,,,,,,,,,,,,,,,,4.984000,-74.303100,Colombia,"Avenida 121, zona 10, Bogota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-03023,,,,,,,,Madrid,,,,,,,,,,,,,,,,,,,,,,,,40.702800,-3.945800,Espana,"Avenida 122, zona 11, Madrid",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-03024,,,,,,,,Miami,,,,,,,,,,,,,,,,,,,,,,,,26.060700,-80.444800,Estados Unidos,"Avenida 123, zona 12, Miami",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-03025,,,,,,,,Guatemala,,,,,,,,,,,,,,,,,,,,,,,,14.946900,-90.770900,Guatemala,"Avenida 124, zona 1, Guatemala",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-03026,,,,,,,,Quetzaltenango,,,,,,,,,,,,,,,,,,,,,,,,15.177100,-91.805500,Guatemala,"Avenida 125, zona 2, Quetzaltenango",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-03027,,,,,,,,Antigua Guatemala,,,,,,,,,,,,,,,,,,,,,,,,14.896600,-91.015500,Guatemala,"Avenida 126, zona 3, Antigua Guatemala",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-03028,,,,,,,,San Salvador,,,,,,,,,,,,,,,,,,,,,,,,14.043900,-89.515200,El Salvador,"Avenida 127, zona 4, San Salvador",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-03029,,,,,,,,Ciudad de Mexico,,,,,,,,,,,,,,,,,,,,,,,,19.796600,-99.441200,Mexico,"Avenida 128, zona 5, Ciudad de Mexico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-03030,,,,,,,,Bogota,,,,,,,,,,,,,,,,,,,,,,,,5.088000,-74.391100,Colombia,"Avenida 129, zona 6, Bogota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-03031,,,,,,,,Madrid,,,,,,,,,,,,,,,,,,,,,,,,40.806800,-4.033800,Espana,"Avenida 130, zona 7, Madrid",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-03032,,,,,,,,Miami,,,,,,,,,,,,,,,,,,,,,,,,26.164700,-80.532800,Estados Unidos,"Avenida 131, zona 8, Miami",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-03033,,,,,,,,Guatemala,,,,,,,,,,,,,,,,,,,,,,,,15.050900,-90.858900,Guatemala,"Avenida 132, zona 9, Guatemala",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-03034,,,,,,,,Quetzaltenango,,,,,,,,,,,,,,,,,,,,,,,,15.281100,-91.893500,Guatemala,"Avenida 133, zona 10, Quetzaltenango",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-03035,,,,,,,,Antigua Guatemala,,,,,,,,,,,,,,,,,,,,,,,,15.000600,-91.103500,Guatemala,"Avenida 134, zona 11, Antigua Guatemala",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-03036,,,,,,,,San Salvador,,,,,,,,,,,,,,,,,,,,,,,,14.147900,-89.603200,El Salvador,"Avenida 135, zona 12, San Salvador",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-03037,,,,,,,,Ciudad de Mexico,,,,,,,,,,,,,,,,,,,,,,,,19.900600,-99.529200,Mexico,"Avenida 136, zona 1, Ciudad de Mexico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-03038,,,,,,,,Bogota,,,,,,,,,,,,,,,,,,,,,,,,5.192000,-74.479100,Colombia,"Avenida 137, zona 2, Bogota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-03039,,,,,,,,Madrid,,,,,,,,,,,,,,,,,,,,,,,,40.910800,-4.121800,Espana,"Avenida 138, zona 3, Madrid",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-03040,,,,,,,,Miami,,,,,,,,,,,,,,,,,,,,,,,,26.268700,-80.620800,Estados Unidos,"Avenida 139, zona 4, Miami",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-03001,,,,,,Comercio 4-00,,Ciudad de Mexico,,True,,,,,,,Retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-03002,,,,,,Comercio 4-01,,Bogota,,True,,,,,,,Apuestas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-03003,,,,,,Comercio 4-02,,Madrid,,True,,,,,,,Cripto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-03004,,,,,,Comercio 4-03,,Miami,,True,,,,,,,Viajes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-03005,,,,,,Comercio 4-04,,Guatemala,,True,,,,,,,Electronica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-03006,,,,,,Comercio 4-05,,Quetzaltenango,,True,,,,,,,Alimentos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-03007,,,,,,Comercio 4-06,,Antigua Guatemala,,True,,,,,,,Gaming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-03008,,,,,,Comercio 4-07,,San Salvador,,False,,,,,,,Retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-03009,,,,,,Comercio 4-08,,Ciudad de Mexico,,False,,,,,,,Apuestas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-03010,,,,,,Comercio 4-09,,Bogota,,False,,,,,,,Cripto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-03011,,,,,,Comercio 4-10,,Madrid,,False,,,,,,,Viajes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-03012,,,,,,Comercio 4-11,,Miami,,False,,,,,,,Electronica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-03013,,,,,,Comercio 4-12,,Guatemala,,True,,,,,,,Alimentos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-03014,,,,,,Comercio 4-13,,Quetzaltenango,,False,,,,,,,Gaming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-03015,,,,,,Comercio 4-14,,Antigua Guatemala,,False,,,,,,,Retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-03016,,,,,,Comercio 4-15,,San Salvador,,False,,,,,,,Apuestas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-03017,,,,,,Comercio 4-16,,Ciudad de Mexico,,False,,,,,,,Cripto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-03018,,,,,,Comercio 4-17,,Bogota,,False,,,,,,,Viajes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-03019,,,,,,Comercio 4-18,,Madrid,,True,,,,,,,Electronica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-03020,,,,,,Comercio 4-19,,Miami,,False,,,,,,,Alimentos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-03021,,,,,,Comercio 4-20,,Guatemala,,False,,,,,,,Gaming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-03022,,,,,,Comercio 4-21,,Quetzaltenango,,False,,,,,,,Retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-03023,,,,,,Comercio 4-22,,Antigua Guatemala,,False,,,,,,,Apuestas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-03024,,,,,,Comercio 4-23,,San Salvador,,False,,,,,,,Cripto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-03025,,,,,,Comercio 4-24,,Ciudad de Mexico,,False,,,,,,,Viajes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-03001,,,,,,,,,Movil,,,,,,,,,,,,,10.4.0.1,FraudLabBrowser/4.0,2026-05-05T08:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,LOCALIZADO_EN,,,2026-05-05T08:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIS-03001,UBI-03001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-03002,,,,,,,,,Laptop,,,,,,,,,,,,,10.4.0.2,FraudLabBrowser/4.1,2026-05-05T08:07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,LOCALIZADO_EN,,,2026-05-05T08:07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIS-03002,UBI-03002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-03003,,,,,,,,,Tablet,,,,,,,,,,,,,10.4.0.3,FraudLabBrowser/4.2,2026-05-05T08:14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,LOCALIZADO_EN,,,2026-05-05T08:14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIS-03003,UBI-03003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-03004,,,,,,,,,Movil,,,,,,,,,,,,,10.4.0.4,FraudLabBrowser/4.3,2026-05-05T08:21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,LOCALIZADO_EN,,,2026-05-05T08:21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIS-03004,UBI-03004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-03005,,,,,,,,,Laptop,,,,,,,,,,,,,10.4.0.5,FraudLabBrowser/4.4,2026-05-05T08:28:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,LOCALIZADO_EN,,,2026-05-05T08:28:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIS-03005,UBI-03005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-03006,,,,,,,,,Tablet,,,,,,,,,,,,,10.4.0.6,FraudLabBrowser/4.5,2026-05-05T08:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,LOCALIZADO_EN,,,2026-05-05T08:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIS-03006,UBI-03006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-03007,,,,,,,,,Movil,,,,,,,,,,,,,10.4.0.7,FraudLabBrowser/4.6,2026-05-05T08:42:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,LOCALIZADO_EN,,,2026-05-05T08:42:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIS-03007,UBI-03007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-03008,,,,,,,,,Laptop,,,,,,,,,,,,,10.4.0.8,FraudLabBrowser/4.7,2026-05-05T08:49:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,LOCALIZADO_EN,,,2026-05-05T08:49:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIS-03008,UBI-03008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-03009,,,,,,,,,Tablet,,,,,,,,,,,,,10.4.0.9,FraudLabBrowser/4.8,2026-05-05T08:56:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,LOCALIZADO_EN,,,2026-05-05T08:56:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIS-03009,UBI-03009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-03010,,,,,,,,,Movil,,,,,,,,,,,,,10.4.0.10,FraudLabBrowser/4.9,2026-05-05T09:03:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,LOCALIZADO_EN,,,2026-05-05T09:03:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIS-03010,UBI-03010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-03011,,,,,,,,,Laptop,,,,,,,,,,,,,10.4.0.11,FraudLabBrowser/4.0,2026-05-05T09:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,LOCALIZADO_EN,,,2026-05-05T09:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIS-03011,UBI-03011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-03012,,,,,,,,,Tablet,,,,,,,,,,,,,10.4.0.12,FraudLabBrowser/4.1,2026-05-05T09:17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,LOCALIZADO_EN,,,2026-05-05T09:17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIS-03012,UBI-03012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-03013,,,,,,,,,Movil,,,,,,,,,,,,,10.4.0.13,FraudLabBrowser/4.2,2026-05-05T09:24:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,LOCALIZADO_EN,,,2026-05-05T09:24:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIS-03013,UBI-03013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-03014,,,,,,,,,Laptop,,,,,,,,,,,,,10.4.0.14,FraudLabBrowser/4.3,2026-05-05T09:31:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,LOCALIZADO_EN,,,2026-05-05T09:31:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIS-03014,UBI-03014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-03015,,,,,,,,,Tablet,,,,,,,,,,,,,10.4.0.15,FraudLabBrowser/4.4,2026-05-05T09:38:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,LOCALIZADO_EN,,,2026-05-05T09:38:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIS-03015,UBI-03015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-03016,,,,,,,,,Movil,,,,,,,,,,,,,10.4.0.16,FraudLabBrowser/4.5,2026-05-05T09:45:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,LOCALIZADO_EN,,,2026-05-05T09:45:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIS-03016,UBI-03016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-03017,,,,,,,,,Laptop,,,,,,,,,,,,,10.4.0.17,FraudLabBrowser/4.6,2026-05-05T09:52:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,LOCALIZADO_EN,,,2026-05-05T09:52:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIS-03017,UBI-03017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-03018,,,,,,,,,Tablet,,,,,,,,,,,,,10.4.0.18,FraudLabBrowser/4.7,2026-05-05T09:59:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,LOCALIZADO_EN,,,2026-05-05T09:59:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIS-03018,UBI-03018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-03019,,,,,,,,,Movil,,,,,,,,,,,,,10.4.0.19,FraudLabBrowser/4.8,2026-05-05T10:06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,LOCALIZADO_EN,,,2026-05-05T10:06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIS-03019,UBI-03019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-03020,,,,,,,,,Laptop,,,,,,,,,,,,,10.4.0.20,FraudLabBrowser/4.9,2026-05-05T10:13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,LOCALIZADO_EN,,,2026-05-05T10:13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIS-03020,UBI-03020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-03021,,,,,,,,,Tablet,,,,,,,,,,,,,10.4.0.21,FraudLabBrowser/4.0,2026-05-05T10:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,LOCALIZADO_EN,,,2026-05-05T10:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIS-03021,UBI-03021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-03022,,,,,,,,,Movil,,,,,,,,,,,,,10.4.0.22,FraudLabBrowser/4.1,2026-05-05T10:27:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,LOCALIZADO_EN,,,2026-05-05T10:27:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIS-03022,UBI-03022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-03023,,,,,,,,,Laptop,,,,,,,,,,,,,10.4.0.23,FraudLabBrowser/4.2,2026-05-05T10:34:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
