record_type,entity_type,id,tipo_alerta,fecha,severidad,descripcion,resuelta,nombre,codigo,ciudad,tipo,riesgo,nivel_riesgo,edad,genero,fecha_registro,email,telefono,categoria,saldo,estado,fecha_apertura,limite_credito,ip_address,user_agent,ultima_conexion,numero,fecha_expiracion,limite,monto,fraudulenta,canal,razones_sospecha,latitud,longitud,pais,direccion,start_id,end_id,distancia_km,es_anomala,cambio_pais,fecha_destino,tipo_destino,es_sospechosa,frecuencia_cliente,es_comercio_habitual,coincidencia_categoria,score_riesgo,regla_activada,prioridad,fecha_origen,tipo_operacion,es_inusual,fecha_asociacion,canal_apertura,verificada,fecha_asignacion,tipo_relacion,es_principal,fecha_emision,estado_asignacion,fecha_uso,primera_vez,veces_usado,dispositivo_nuevo,coincidencia_usuario,metodo_autenticacion,intento_fallido,tarjeta_nueva
node,Ubicacion,UBI-01014,,,,,,,,Bogota,,,,,,,,,,,,,,,,,,,,,,,,4.880000,-74.215100,Colombia,"Avenida 113, zona 2, Bogota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-01015,,,,,,,,Madrid,,,,,,,,,,,,,,,,,,,,,,,,40.598800,-3.857800,Espana,"Avenida 114, zona 3, Madrid",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-01016,,,,,,,,Miami,,,,,,,,,,,,,,,,,,,,,,,,25.956700,-80.356800,Estados Unidos,"Avenida 115, zona 4, Miami",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-01017,,,,,,,,Guatemala,,,,,,,,,,,,,,,,,,,,,,,,14.842900,-90.682900,Guatemala,"Avenida 116, zona 5, Guatemala",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-01018,,,,,,,,Quetzaltenango,,,,,,,,,,,,,,,,,,,,,,,,15.073100,-91.717500,Guatemala,"Avenida 117, zona 6, Quetzaltenango",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-01019,,,,,,,,Antigua Guatemala,,,,,,,,,,,,,,,,,,,,,,,,14.792600,-90.927500,Guatemala,"Avenida 118, zona 7, Antigua Guatemala",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-01020,,,,,,,,San Salvador,,,,,,,,,,,,,,,,,,,,,,,,13.939900,-89.427200,El Salvador,"Avenida 119, zona 8, San Salvador",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-01021,,,,,,,,Ciudad de Mexico,,,,,,,,,,,,,,,,,,,,,,,,19.692600,-99.353200,Mexico,"Avenida 120, zona 9, Ciudad de Mexico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-01022,,,,,,,,Bogota,,,,,,,,,,,,,,,,,,,,,,,,4.984000,-74.303100,Colombia,"Avenida 121, zona 10, Bogota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-01023,,,,,,,,Madrid,,,,,,,,,,,,,,,,,,,,,,,,40.702800,-3.945800,Espana,"Avenida 122, zona 11, Madrid",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-01024,,,,,,,,Miami,,,,,,,,,,,,,,,,,,,,,,,,26.060700,-80.444800,Estados Unidos,"Avenida 123, zona 12, Miami",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-01025,,,,,,,,Guatemala,,,,,,,,,,,,,,,,,,,,,,,,14.946900,-90.770900,Guatemala,"Avenida 124, zona 1, Guatemala",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-01026,,,,,,,,Quetzaltenango,,,,,,,,,,,,,,,,,,,,,,,,15.177100,-91.805500,Guatemala,"Avenida 125, zona 2, Quetzaltenango",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-01027,,,,,,,,Antigua Guatemala,,,,,,,,,,,,,,,,,,,,,,,,14.896600,-91.015500,Guatemala,"Avenida 126, zona 3, Antigua Guatemala",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-01028,,,,,,,,San Salvador,,,,,,,,,,,,,,,,,,,,,,,,14.043900,-89.515200,El Salvador,"Avenida 127, zona 4, San Salvador",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-01029,,,,,,,,Ciudad de Mexico,,,,,,,,,,,,,,,,,,,,,,,,19.796600,-99.441200,Mexico,"Avenida 128, zona 5, Ciudad de Mexico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-01030,,,,,,,,Bogota,,,,,,,,,,,,,,,,,,,,,,,,5.088000,-74.391100,Colombia,"Avenida 129, zona 6, Bogota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-01031,,,,,,,,Madrid,,,,,,,,,,,,,,,,,,,,,,,,40.806800,-4.033800,Espana,"Avenida 130, zona 7, Madrid",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-01032,,,,,,,,Miami,,,,,,,,,,,,,,,,,,,,,,,,26.164700,-80.532800,Estados Unidos,"Avenida 131, zona 8, Miami",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-01033,,,,,,,,Guatemala,,,,,,,,,,,,,,,,,,,,,,,,15.050900,-90.858900,Guatemala,"Avenida 132, zona 9, Guatemala",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-01034,,,,,,,,Quetzaltenango,,,,,,,,,,,,,,,,,,,,,,,,15.281100,-91.893500,Guatemala,"Avenida 133, zona 10, Quetzaltenango",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-01035,,,,,,,,Antigua Guatemala,,,,,,,,,,,,,,,,,,,,,,,,15.000600,-91.103500,Guatemala,"Avenida 134, zona 11, Antigua Guatemala",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-01036,,,,,,,,San Salvador,,,,,,,,,,,,,,,,,,,,,,,,14.147900,-89.603200,El Salvador,"Avenida 135, zona 12, San Salvador",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-01037,,,,,,,,Ciudad de Mexico,,,,,,,,,,,,,,,,,,,,,,,,19.900600,-99.529200,Mexico,"Avenida 136, zona 1, Ciudad de Mexico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-01038,,,,,,,,Bogota,,,,,,,,,,,,,,,,,,,,,,,,5.192000,-74.479100,Colombia,"Avenida 137, zona 2, Bogota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-01039,,,,,,,,Madrid,,,,,,,,,,,,,,,,,,,,,,,,40.910800,-4.121800,Espana,"Avenida 138, zona 3, Madrid",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Ubicacion,UBI-01040,,,,,,,,Miami,,,,,,,,,,,,,,,,,,,,,,,,26.268700,-80.620800,Estados Unidos,"Avenida 139, zona 4, Miami",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-01001,,,,,,Comercio 2-00,,Antigua Guatemala,,True,,,,,,,Retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-01002,,,,,,Comercio 2-01,,San Salvador,,True,,,,,,,Apuestas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-01003,,,,,,Comercio 2-02,,Ciudad de Mexico,,True,,,,,,,Cripto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-01004,,,,,,Comercio 2-03,,Bogota,,True,,,,,,,Viajes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-01005,,,,,,Comercio 2-04,,Madrid,,True,,,,,,,Electronica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-01006,,,,,,Comercio 2-05,,Miami,,True,,,,,,,Alimentos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-01007,,,,,,Comercio 2-06,,Guatemala,,True,,,,,,,Gaming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-01008,,,,,,Comercio 2-07,,Quetzaltenango,,False,,,,,,,Retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-01009,,,,,,Comercio 2-08,,Antigua Guatemala,,False,,,,,,,Apuestas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-01010,,,,,,Comercio 2-09,,San Salvador,,False,,,,,,,Cripto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-01011,,,,,,Comercio 2-10,,Ciudad de Mexico,,False,,,,,,,Viajes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-01012,,,,,,Comercio 2-11,,Bogota,,False,,,,,,,Electronica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-01013,,,,,,Comercio 2-12,,Madrid,,True,,,,,,,Alimentos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-01014,,,,,,Comercio 2-13,,Miami,,False,,,,,,,Gaming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-01015,,,,,,Comercio 2-14,,Guatemala,,False,,,,,,,Retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-01016,,,,,,Comercio 2-15,,Quetzaltenango,,False,,,,,,,Apuestas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-01017,,,,,,Comercio 2-16,,Antigua Guatemala,,False,,,,,,,Cripto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-01018,,,,,,Comercio 2-17,,San Salvador,,False,,,,,,,Viajes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-01019,,,,,,Comercio 2-18,,Ciudad de Mexico,,True,,,,,,,Electronica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-01020,,,,,,Comercio 2-19,,Bogota,,False,,,,,,,Alimentos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-01021,,,,,,Comercio 2-20,,Madrid,,False,,,,,,,Gaming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-01022,,,,,,Comercio 2-21,,Miami,,False,,,,,,,Retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-01023,,,,,,Comercio 2-22,,Guatemala,,False,,,,,,,Apuestas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-01024,,,,,,Comercio 2-23,,Quetzaltenango,,False,,,,,,,Cripto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Comercio,COM-01025,,,,,,Comercio 2-24,,Antigua Guatemala,,False,,,,,,,Viajes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-01001,,,,,,,,,Movil,,,,,,,,,,,,,10.2.0.1,FraudLabBrowser/2.0,2026-05-03T08:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,LOCALIZADO_EN,,,2026-05-03T08:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIS-01001,UBI-01001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-01002,,,,,,,,,Laptop,,,,,,,,,,,,,10.2.0.2,FraudLabBrowser/2.1,2026-05-03T08:07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,LOCALIZADO_EN,,,2026-05-03T08:07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIS-01002,UBI-01002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-01003,,,,,,,,,Tablet,,,,,,,,,,,,,10.2.0.3,FraudLabBrowser/2.2,2026-05-03T08:14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,LOCALIZADO_EN,,,2026-05-03T08:14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIS-01003,UBI-01003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-01004,,,,,,,,,Movil,,,,,,,,,,,,,10.2.0.4,FraudLabBrowser/2.3,2026-05-03T08:21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,LOCALIZADO_EN,,,2026-05-03T08:21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIS-01004,UBI-01004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-01005,,,,,,,,,Laptop,,,,,,,,,,,,,10.2.0.5,FraudLabBrowser/2.4,2026-05-03T08:28:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,LOCALIZADO_EN,,,2026-05-03T08:28:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIS-01005,UBI-01005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-01006,,,,,,,,,Tablet,,,,,,,,,,,,,10.2.0.6,FraudLabBrowser/2.5,2026-05-03T08:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,LOCALIZADO_EN,,,2026-05-03T08:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIS-01006,UBI-01006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-01007,,,,,,,,,Movil,,,,,,,,,,,,,10.2.0.7,FraudLabBrowser/2.6,2026-05-03T08:42:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,LOCALIZADO_EN,,,2026-05-03T08:42:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIS-01007,UBI-01007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-01008,,,,,,,,,Laptop,,,,,,,,,,,,,10.2.0.8,FraudLabBrowser/2.7,2026-05-03T08:49:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,LOCALIZADO_EN,,,2026-05-03T08:49:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIS-01008,UBI-01008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-01009,,,,,,,,,Tablet,,,,,,,,,,,,,10.2.0.9,FraudLabBrowser/2.8,2026-05-03T08:56:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,LOCALIZADO_EN,,,2026-05-03T08:56:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIS-01009,UBI-01009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-01010,,,,,,,,,Movil,,,,,,,,,,,,,10.2.0.10,FraudLabBrowser/2.9,2026-05-03T09:03:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,LOCALIZADO_EN,,,2026-05-03T09:03:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIS-01010,UBI-01010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-01011,,,,,,,,,Laptop,,,,,,,,,,,,,10.2.0.11,FraudLabBrowser/2.0,2026-05-03T09:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,LOCALIZADO_EN,,,2026-05-03T09:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIS-01011,UBI-01011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-01012,,,,,,,,,Tablet,,,,,,,,,,,,,10.2.0.12,FraudLabBrowser/2.1,2026-05-03T09:17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,LOCALIZADO_EN,,,2026-05-03T09:17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIS-01012,UBI-01012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-01013,,,,,,,,,Movil,,,,,,,,,,,,,10.2.0.13,FraudLabBrowser/2.2,2026-05-03T09:24:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,LOCALIZADO_EN,,,2026-05-03T09:24:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIS-01013,UBI-01013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-01014,,,,,,,,,Laptop,,,,,,,,,,,,,10.2.0.14,FraudLabBrowser/2.3,2026-05-03T09:31:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,LOCALIZADO_EN,,,2026-05-03T09:31:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIS-01014,UBI-01014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-01015,,,,,,,,,Tablet,,,,,,,,,,,,,10.2.0.15,FraudLabBrowser/2.4,2026-05-03T09:38:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,LOCALIZADO_EN,,,2026-05-03T09:38:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIS-01015,UBI-01015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-01016,,,,,,,,,Movil,,,,,,,,,,,,,10.2.0.16,FraudLabBrowser/2.5,2026-05-03T09:45:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,LOCALIZADO_EN,,,2026-05-03T09:45:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIS-01016,UBI-01016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-01017,,,,,,,,,Laptop,,,,,,,,,,,,,10.2.0.17,FraudLabBrowser/2.6,2026-05-03T09:52:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,LOCALIZADO_EN,,,2026-05-03T09:52:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIS-01017,UBI-01017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-01018,,,,,,,,,Tablet,,,,,,,,,,,,,10.2.0.18,FraudLabBrowser/2.7,2026-05-03T09:59:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,LOCALIZADO_EN,,,2026-05-03T09:59:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIS-01018,UBI-01018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-01019,,,,,,,,,Movil,,,,,,,,,,,,,10.2.0.19,FraudLabBrowser/2.8,2026-05-03T10:06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,LOCALIZADO_EN,,,2026-05-03T10:06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIS-01019,UBI-01019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-01020,,,,,,,,,Laptop,,,,,,,,,,,,,10.2.0.20,FraudLabBrowser/2.9,2026-05-03T10:13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,LOCALIZADO_EN,,,2026-05-03T10:13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIS-01020,UBI-01020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-01021,,,,,,,,,Tablet,,,,,,,,,,,,,10.2.0.21,FraudLabBrowser/2.0,2026-05-03T10:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,LOCALIZADO_EN,,,2026-05-03T10:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIS-01021,UBI-01021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-01022,,,,,,,,,Movil,,,,,,,,,,,,,10.2.0.22,FraudLabBrowser/2.1,2026-05-03T10:27:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,LOCALIZADO_EN,,,2026-05-03T10:27:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIS-01022,UBI-01022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,Dispositivo,DIS-01023,,,,,,,,,Laptop,,,,,,,,,,,,,10.2.0.23,FraudLabBrowser/2.2,2026-05-03T10:34:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
